source_table,source_record_id,issue_type,issue_category,severity,issue_description,raw_value,suggested_action,created_at,resolution_path,review_status,assigned_to,review_notes,resolved_at,exception_title
raw.fleet_condition_assessment_raw,CA-000360,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 184961; Odometer_Reading: 195682,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000360
raw.fleet_condition_assessment_raw,CA-000361,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 192053; Odometer_Reading: 214295,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000361
raw.fleet_condition_assessment_raw,CA-000365,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 69081; Odometer_Reading: 74712,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000365
raw.fleet_condition_assessment_raw,CA-000366,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 24135; Odometer_Reading: 40323,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000366
raw.fleet_condition_assessment_raw,CA-000367,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 158834; Odometer_Reading: 176122,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000367
raw.fleet_condition_assessment_raw,CA-000368,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 37229; Odometer_Reading: 43783,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000368
raw.fleet_condition_assessment_raw,CA-000372,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 7453; Odometer_Reading: 14968,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000372
raw.fleet_condition_assessment_raw,CA-000373,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 17774; Odometer_Reading: 38069,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000373
raw.fleet_condition_assessment_raw,CA-000374,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 202608; Odometer_Reading: 218109,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000374
raw.fleet_condition_assessment_raw,CA-000378,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 156362; Odometer_Reading: 177338,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000378
raw.fleet_condition_assessment_raw,CA-000379,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 141125; Odometer_Reading: 154708,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000379
raw.fleet_condition_assessment_raw,CA-000380,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 8683; Odometer_Reading: 25893,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000380
raw.fleet_condition_assessment_raw,CA-000383,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 8933; Odometer_Reading: 16740,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000383
raw.fleet_condition_assessment_raw,CA-000385,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 92104; Odometer_Reading: 100762,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000385
raw.fleet_condition_assessment_raw,CA-000388,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 159549; Odometer_Reading: 167583,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000388
raw.fleet_condition_assessment_raw,CA-000391,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 166437; Odometer_Reading: 185701,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000391
raw.fleet_condition_assessment_raw,CA-000396,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 187537; Odometer_Reading: 202987,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000396
raw.fleet_condition_assessment_raw,CA-000398,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 77178; Odometer_Reading: 86460,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000398
raw.fleet_condition_assessment_raw,CA-000399,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 118514; Odometer_Reading: 126177,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000399
raw.fleet_condition_assessment_raw,CA-000408,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 285662; Odometer_Reading: 300296,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000408
raw.fleet_condition_assessment_raw,CA-000409,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 3465; Odometer_Reading: 12661,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000409
raw.fleet_condition_assessment_raw,CA-000410,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 109817; Odometer_Reading: 118101,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000410
raw.fleet_condition_assessment_raw,CA-000411,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 173086; Odometer_Reading: 189428,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000411
raw.fleet_condition_assessment_raw,CA-000412,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 143208; Odometer_Reading: 151673,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000412
raw.fleet_condition_assessment_raw,CA-000413,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 83558; Odometer_Reading: 101917,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000413
raw.fleet_condition_assessment_raw,CA-000414,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 51163; Odometer_Reading: 73172,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000414
raw.fleet_condition_assessment_raw,CA-000415,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 224445; Odometer_Reading: 248564,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000415
raw.fleet_condition_assessment_raw,CA-000416,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 42163; Odometer_Reading: 64230,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000416
raw.fleet_condition_assessment_raw,CA-000421,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 42083; Odometer_Reading: 63192,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000421
raw.fleet_condition_assessment_raw,CA-000423,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 82484; Odometer_Reading: 89897,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000423
raw.fleet_condition_assessment_raw,CA-000425,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 282763; Odometer_Reading: 289262,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000425
raw.fleet_condition_assessment_raw,CA-000426,Mileage and odometer disagreement,Cross-field Consistency,Medium,"Mileage and Odometer_Reading differ by more than 5,000 units.",Mileage: 123591; Odometer_Reading: 138563,Confirm whether these fields represent the same measurement or different concepts.,2026-05-29 14:57:41,MONITOR_ONLY,Not Required,"","",,Mileage and odometer disagreement | raw.fleet_condition_assessment_raw | CA-000426
